id,username,created_at,lng,lat,text
1383975739645513743,whatupallie,Mon Apr 19 02:48:24 +0000 2021,-80.8467855,35.209058999999996,@lunarvvitch Ugh this is perfect. As a Leo gold is my fave 🌞
1383975739830071308,HAWTJP,Mon Apr 19 02:48:24 +0000 2021,-96.7617535,32.819858499999995,Damn double homicide
1383975739976867843,psychicvarito,Mon Apr 19 02:48:24 +0000 2021,-76.361973,39.557283999999996,@kaihouchan https://t.co/nJ3rKu4wOz so many of the plushes are sold out right now :( im waiting for them to restock so i can get more
1383975742191529989,JamJolio,Mon Apr 19 02:48:24 +0000 2021,-79.2725695,43.629311,@mermaidhabbo @buhbii @ESHabbo @Habbo Omg yes!!!!
1383975742191456258,RealYeshua1,Mon Apr 19 02:48:24 +0000 2021,-86.85117650000001,35.935017,#Church was NEVER given authority to interfere in reproductive issues. Way too many challenging circumstances for… https://t.co/QjmTxqQjJ8
1383975742921265159,HoodieXkam,Mon Apr 19 02:48:24 +0000 2021,-95.44648649999999,29.838495,@cashy_dpgh I gotchu Hmu 💯
1383975743252623369,haroldlgarroz,Mon Apr 19 02:48:24 +0000 2021,-73.723025,45.557830499999994,"As this Super League nonsense proves, not all changes are ""evolution""."
1383975743500152840,delaneyyleila,Mon Apr 19 02:48:24 +0000 2021,-117.874032,33.617638,𝑰 𝒎𝒊𝒈𝒉𝒕 𝒈𝒐 𝒈𝒆𝒕 𝒕𝒉𝒆 𝒃𝒆𝒏𝒛 𝒐𝒖𝒕 𝒊𝒏 𝒏𝒆𝒘𝒑𝒐𝒓𝒕𝒔𝒐 𝒉𝒆𝒍𝒑 𝒎𝒆 𝒇𝒊𝒈𝒖𝒓𝒆 𝒐𝒖𝒕 𝒘𝒉𝒂𝒕 𝑰 𝒏𝒆𝒆𝒅 𝒚𝒐𝒖 𝒇𝒐𝒓? https://t.co/a7GYx52uoZ
1383975742724141061,GabrielleMEvans,Mon Apr 19 02:48:24 +0000 2021,-82.7553405,27.9927105,Beach Day with my guy🏝☺️ https://t.co/pgUOekjrVG
1383975744657715205,KrauseForIowa,Mon Apr 19 02:48:25 +0000 2021,-106.08466250000001,39.6425225,@Tootshilda We now have our own anti-democratic party. Doesn't that only happen in third world countries? Like wait… https://t.co/jvoDxQvEjv
1383975744984915977,salas_paloma,Mon Apr 19 02:48:25 +0000 2021,-106.56800799999999,31.452274000000003,Pos si pa’ pendeja no se estudia
1383975745165295616,leahbeth5,Mon Apr 19 02:48:25 +0000 2021,-98.319925,38.498196,@KelseaBallerini I loved your performance with @kennychesney on the #ACMAwards!
1383975745249185796,hannahlayn,Mon Apr 19 02:48:25 +0000 2021,-88.8216885,33.456503999999995,Please stop putting blush on the TIP of your nose! It’s the bridge! You put it on the bridge!!!!!!
1383975744980733957,Elsa050467,Mon Apr 19 02:48:25 +0000 2021,-73.9685415,40.780709,"Dear @therookie, I LOVE your show SO MUCH!!!!!!!!!!! ❤️ So, look what I got! 👌🏼😎 My #TheRookie Tee and the John Nol… https://t.co/8ELek4AA7D"
1383975745052045313,ValientThorr,Mon Apr 19 02:48:25 +0000 2021,-77.49317049999999,37.529883,#aprilartpals #valienthimselfsart #localhistory #richmondva https://t.co/LfHWAcoEds
1383975746260013058,test5geo1798,Mon Apr 19 02:48:25 +0000 2021,-122.39872,37.781157,TEST_LAT/LON: 46186ac6-f595-46c7-80d6-b4d94cd06064
1383975746343825411,picklelarami,Mon Apr 19 02:48:25 +0000 2021,-98.716992,35.3090465,@madddeline_ KNEW IT I’m so proud of myself
1383975746964623368,jonmasters,Mon Apr 19 02:48:25 +0000 2021,-71.683502,42.036939000000004,"Intel didn’t invent modeling, just in case anyone falls into that trap"
1383975747203649542,CarmenCatalano,Mon Apr 19 02:48:25 +0000 2021,-79.5657915,43.837104499999995,So its supposed to snow on Wednesday??? Lmaooooo wtf 😭😭😭
1383975747212103682,Fidellz_254,Mon Apr 19 02:48:25 +0000 2021,-110.276,31.5455,"Happy 4 months to my little Wizard / Jumpman. My little guy Noah (Late Post) @ Sierra Vista, Arizona https://t.co/QivkcYR42i"
1383975747409223695,Anth0nyMike,Mon Apr 19 02:48:25 +0000 2021,-119.30660750000001,37.2691755,Anyone know where I can develop my #super8 film ? Trying to get it overscan and digital. #film #photography
1383975747241402369,ConditioningAfb,Mon Apr 19 02:48:25 +0000 2021,-106.4174305,31.793368,https://t.co/4uKhz5wy6U
1383975748315217921,clarielittle1,Mon Apr 19 02:48:26 +0000 2021,-118.0278955,33.936153,Velasco sister vibes @meowkins1
1383975748826923008,kristyn_pack,Mon Apr 19 02:48:26 +0000 2021,-111.91702599999999,40.765805,@GovHerbert hey gare bear u should fix this considering ur on indigenous land
1383975751117021184,elainegans,Mon Apr 19 02:48:26 +0000 2021,-117.709877,33.5942685,dance to the beat til you hear the drum 🥁
1383975751276371972,terryhe85162215,Mon Apr 19 02:48:26 +0000 2021,-77.60468399999999,41.1179365,@Soulnemesis83 Facts
1383975752509497351,KI4NRP,Mon Apr 19 02:48:27 +0000 2021,-86.441236,39.766555499999996,@VerumLiberty Born good and pure of heart. Evil creeps in.
1383975753235144704,jeffballin,Mon Apr 19 02:48:27 +0000 2021,-79.252,42.88509,"This #shoe may have been here awhile...#PortColborne #PORTicipate #cycling #hearthealth @ Port Colborne, Ontario https://t.co/IjKwP1sL95"
1383975754887667717,mkillaxoo,Mon Apr 19 02:48:27 +0000 2021,-74.16780750000001,40.915047,Ion put none of my accts on my private cause you bitches can lurk all tf y’all want 😭😂
1383975756208824330,MARABABYSTAR,Mon Apr 19 02:48:27 +0000 2021,-100.29359149999999,25.6417185,https://t.co/9FtFUgSGoY
1383975758230482950,shyezrylei,Mon Apr 19 02:48:28 +0000 2021,-97.7475,30.2677,"Whoa.. 😮 @ Austin, Texas https://t.co/y0Lx945p8K"
1383975758507298818,OfficiallyExzra,Mon Apr 19 02:48:28 +0000 2021,-115.1288465,36.1364125,Better of doing me
1383975759111360516,evaurbee,Mon Apr 19 02:48:28 +0000 2021,-111.992317,40.6030705,i don’t tell my family shit cuz they don’t let me finish
1383975759312691206,kbsorlien,Mon Apr 19 02:48:28 +0000 2021,-93.389864,41.938228499999994,@RaymondYos Black Oak Arkansas
1383975759971192842,Coyote_Careers,Mon Apr 19 02:48:28 +0000 2021,-83.0457538,42.331427,"Interested in a job in Detroit, MI? This could be a great fit: https://t.co/XqPpRjfpWr #jointhepack #Sales"
1383975761116155912,SpeedyVeez,Mon Apr 19 02:48:29 +0000 2021,-119.30660750000001,37.2691755,@JessYanto23 That's Amazing 😍
1383975761112027138,shwinner,Mon Apr 19 02:48:29 +0000 2021,-86.13660949999999,40.0357415,@cardiojaydoc02 Brotha - I was just talking about this with my work and home fam today - nobody knows what it’s lik… https://t.co/lRLnBYaaKP
1383975761539846145,tay_mcintyre,Mon Apr 19 02:48:29 +0000 2021,-93.6393635,42.0325065,Reminiscing on the time when I talked to a guy who had a literal iowa state logo tattooed on his back yet called ME… https://t.co/yAN5PZo7AR
1383975761996963845,Ty1anHaynes15,Mon Apr 19 02:48:29 +0000 2021,-90.9149645,30.4635645,Any 7v7 Teams Or AAU For 14U?👀
1383975762118660102,NO_CLUE_JOSH,Mon Apr 19 02:48:29 +0000 2021,-122.2286855,37.791994,@freakshow444 😂😂
1383975763301437445,ScorpioBaby601,Mon Apr 19 02:48:29 +0000 2021,-90.27344500000001,32.198501,Well thanks to @GovKemp  the whole state of Georgia is about to go bankrupt. #RESIST #VoteBlue 🌊🌊🌊🌊
1383975763687313409,BartNLutherKing,Mon Apr 19 02:48:29 +0000 2021,-93.8538635,33.934425000000005,@pisces368 🤔😳🤣🤣🤣
1383975763213307905,ErinbeJaded,Mon Apr 19 02:48:29 +0000 2021,-84.433106,33.7671945,Let’s hear a lil commotion for the dress👏🏾 https://t.co/tRNtt2wSq3
1383975763997720581,apukwa,Mon Apr 19 02:48:29 +0000 2021,-122.88342399999999,49.300305,"@_MichaelBooth_ @andrew_leach Yup, AZ hesitancy is definitely a thing.That said, every AZ dose given is one that… https://t.co/3Dd73yau29"
1383975764303880211,DrRipStudwell10,Mon Apr 19 02:48:29 +0000 2021,-79.9135205,43.2606955,Nothing fires up the Sunday night nostalgia quite like a Stone Cold Steve Austin documentary
1383975765104988162,whatsnextdave,Mon Apr 19 02:48:30 +0000 2021,-87.6991955,42.045437,It’s really sad how often they put this headline out.
1383975765369253894,dvddykennn,Mon Apr 19 02:48:30 +0000 2021,-118.4119065,34.0207895,@koogodumb boy
1383975765713199112,evan_pontillas,Mon Apr 19 02:48:30 +0000 2021,-115.23443549999999,36.0188045,I’ve had 0 motivation to do anything creative as of late and it’s slowly killing me
1383975765973209091,thongunderwear,Mon Apr 19 02:48:30 +0000 2021,-86.793917,33.5422375,Y’all exercise and for what? We’re all gonna die at like 70
1383975766593966089,cb451983_chad,Mon Apr 19 02:48:30 +0000 2021,-83.9638415,35.9824705,@KelseaBallerini Thanks for what you have done for Central High School.
1383975767156039680,elviiiiia_,Mon Apr 19 02:48:30 +0000 2021,-98.5406515,29.417501,My mom really said there’s nothing different with my ear.. GIRL PAY ATTENTION TO ME 😭😭😂
1383975767529320450,marygotfans,Mon Apr 19 02:48:30 +0000 2021,-82.3302695,29.673171500000002,@LILUZIVERT dis u?
1383975767885836293,PokeyTheBrave,Mon Apr 19 02:48:30 +0000 2021,-76.920117,38.6035215,@AMsportcards @Al_HOLZWORTH
1383975767848062979,KingComplex26,Mon Apr 19 02:48:30 +0000 2021,-98.3399275,29.555818000000002,@KeithJonesJr https://t.co/1ezJqKCPpa
1383975768896671750,AnimalMemorial,Mon Apr 19 02:48:30 +0000 2021,-73.9685415,40.780709,@NYDailyNews Satisfying
1383975769362223111,octaviomadri,Mon Apr 19 02:48:31 +0000 2021,-95.44648649999999,29.838495,Bien
1383975769316093959,MikeWattsOnAir,Mon Apr 19 02:48:31 +0000 2021,-73.8311875,40.6708795,Thought I was gonna pass out. What a win for the Knicks. Six in a row. 😱See you Tuesday.
1383975768754061322,MontoureAaron,Mon Apr 19 02:48:30 +0000 2021,-89.5694915,44.900818,"Some jack wagon doing burn outs in front of house got sideways last night. I checked the size, sure enough Michelin… https://t.co/P3P5mjUVa7"
1383975769467023361,CalPolyMensGolf,Mon Apr 19 02:48:31 +0000 2021,-120.664965,35.274809000000005,Big win in for Baron Szeto in the historic Bay Area amateur tournament: the Alameda Commuters! Congratulations to o… https://t.co/4ERLOgrIB0
1383975770821861378,clgray64,Mon Apr 19 02:48:31 +0000 2021,-86.27053950000001,45.001180000000005,@heybrittanyj Congratulations! It's beautiful!
1383975772705103877,ishacouturee,Mon Apr 19 02:48:31 +0000 2021,-80.271087,25.6994485,I really don’t care if my kids are boys or girls. I could see me with either one lmao
1383975774139478019,Demifan2015_,Mon Apr 19 02:48:32 +0000 2021,-87.732013,41.8335845,@iamjojo go on @ddlovato @instagram story she was rocking out to your songs lol
1383975774210838530,ChristinaSBG,Mon Apr 19 02:48:32 +0000 2021,-98.5406515,29.417501,@tweetsbylaurat A strange coincidence but also just read an article that that song is 20 years old?! Whatttt LOL
1383975774592528402,bgarcia2432,Mon Apr 19 02:48:32 +0000 2021,-80.2333285,25.7823535,It’s true. My boys have an album of just my dick
1383975775582375945,JoJo28911982,Mon Apr 19 02:48:32 +0000 2021,-93.3613205,46.441860500000004,@TriggeredChimp I think the Hubs is a wee bit jealous lol.
1383975776408641536,valeriacrybaby,Mon Apr 19 02:48:32 +0000 2021,-119.165389,34.181956,I hate seeing Diana out with her other friends 😒
1383975776689692680,premo_htx,Mon Apr 19 02:48:32 +0000 2021,-95.44648649999999,29.838495,Future me
1383975777188802562,UConnHuskyTX,Mon Apr 19 02:48:32 +0000 2021,-83.804475,27.698681999999998,"@RealMattCouch Stupid, ignorant guppies.  No one gives a rats ass what they think.   They’re not heroes or role models.  #wedontcare"
1383975777356554249,dyanasaurusrex,Mon Apr 19 02:48:33 +0000 2021,-73.9487755,40.655138,Judgmental emo/scene kid with shitty taste in music to “woke” white leftist with no self-awareness pipeline
1383975777100734467,saddonkeykong,Mon Apr 19 02:48:32 +0000 2021,-95.11701450000001,29.707585,bestie vibes https://t.co/9QPrMd4AAF
1383975778367410194,angelaf06,Mon Apr 19 02:48:33 +0000 2021,-109.1037265,25.9219465,Odio la valora 🥵😡
1383975778589704198,alexmarcy1,Mon Apr 19 02:48:33 +0000 2021,-80.2739375,43.147571,@johndauria6 https://t.co/1fZ0HhQAg6
1383975779352989702,iBetchors_dry,Mon Apr 19 02:48:33 +0000 2021,-84.470729,33.8614025,Depression wanna take me out so bad
1383975781118844936,RocBoiP,Mon Apr 19 02:48:33 +0000 2021,-87.732013,41.8335845,Just a couple. You on yo way
1383975781743820806,AlexRoy144,Mon Apr 19 02:48:34 +0000 2021,-80.2333285,25.7823535,@grambo1980 @Ken44373622 @ElectroCar A lot of my fellow Tesla fans seem really interested in proving Autopilot was… https://t.co/FNKS80Apl9
1383975782792372227,PDeArmero98,Mon Apr 19 02:48:34 +0000 2021,-100.29359149999999,25.6417185,"Vtlv Duran, si es roja"
1383975782838456320,Boobaby_ni,Mon Apr 19 02:48:34 +0000 2021,-77.0143985,38.898602999999994,He asked me this morning for the last 4  of my number I kindly IGNORED THE SHIT OUT OF HIM😂
1383975782834343938,real_her98,Mon Apr 19 02:48:34 +0000 2021,-95.44648649999999,29.838495,I have never experience this from my mom or dad 🤷🏽‍♀️
1383975783811543049,itsNellzz,Mon Apr 19 02:48:34 +0000 2021,-118.4119065,34.0207895,@SandysDaGem 🥺🥺
1383975784075862018,richblumer,Mon Apr 19 02:48:34 +0000 2021,-124.38368457,43.20226551,Day 1 is in the books!#golfisfun #golf⛳️ #golfOregon #bandondunesoldmacdonald #bandondunesgolf… https://t.co/ZUA7rfHMc3
1383975784256213002,michael35225062,Mon Apr 19 02:48:34 +0000 2021,-95.3268995,29.547884500000002,Arrest her ugly ass
1383975784654639107,inhabitedgarden,Mon Apr 19 02:48:34 +0000 2021,-83.996909,33.8545135,@NILES100 @MattLevy51
1383975784579178501,trademe49,Mon Apr 19 02:48:34 +0000 2021,-76.666851,39.420753,"@MPAnisNassar معقول هيدا الكلام من "" نائب الامه"" لما ""نائب الابويه والانسانيه""  #نواف_الموسوي وصف واقعية وصول بشير… https://t.co/IDxH0tx5b9"
1383975784658837505,YgaelT,Mon Apr 19 02:48:34 +0000 2021,-73.9487755,40.655138,This SS type shit
1383975785069834241,BonnieBonharv2,Mon Apr 19 02:48:34 +0000 2021,-92.12284,46.758334500000004,Southwestern Minnesota communities looking to support 3 friends recovering from severe burns in bonfire accident |… https://t.co/1UJUlxqT3Y
1383975784793075712,IhawanB,Mon Apr 19 02:48:34 +0000 2021,-105.5508905,38.997935999999996,Ihawan sa Colorado Filipino-style Bbq LLC. Thank you pusoy team for your always support sa ihawan ❤️❤️❤️👍🏼👍🏼👍🏼💯💯💯🔥🔥… https://t.co/o8i2U5MLto
1383975786483314688,Bunger_Kong420,Mon Apr 19 02:48:35 +0000 2021,-122.250363,47.848764,I look at my imprint on the seat and see a crater where my balls were 😎
1383975786634309632,_LimeGreenLimes,Mon Apr 19 02:48:35 +0000 2021,-87.732013,41.8335845,@geeondruh Thank you I’m really finna cry 🥺💚 https://t.co/ITZD5LmA7w
1383975787687157773,wineanyhouse,Mon Apr 19 02:48:35 +0000 2021,-74.328959,40.7880615,VAI PASSAR CHEQUE SEM FUNDO NA CASA DO CARALHO SEU CALOTEIRO DE MERDA
1383975787888451587,Stankaaaaaaaa,Mon Apr 19 02:48:35 +0000 2021,-82.063185,33.4407175,You Gon’ Suffer 🗣
1383975787691339781,305FoLife,Mon Apr 19 02:48:35 +0000 2021,-80.3296935,25.578803,I always look at what the @cdc and Dr. Fauci says....then I do the exact opposite.  They’ve been wrong all@along an… https://t.co/r53cgtkO46
1383975788375011328,DonStro94296874,Mon Apr 19 02:48:35 +0000 2021,-120.58340150000001,44.1454365,@FreedSongbird 😎😎😎😎😎😎😎
1383975789423587331,kariquaas,Mon Apr 19 02:48:35 +0000 2021,-122.2317885,47.9599495,Matia Island – A Pristine Island with an Intriguing Past https://t.co/zIldbmMnUQ
1383975789578711050,ShaabanOmar,Mon Apr 19 02:48:35 +0000 2021,-112.12467649999999,33.5528625,@Osamh_fut نونو غوميس اقصد*
1383975789545222148,TheDHamm,Mon Apr 19 02:48:35 +0000 2021,-93.56745599999999,45.261585,I wish I had friends. Real friends. People I could talk to and hang out with. People who would actually be there fo… https://t.co/AAtBQRaNtu
1383975790111432706,fernandoadriank,Mon Apr 19 02:48:36 +0000 2021,-100.0768885,31.1688935,Ese cuerpito no es mío pero yo le soy fiel ❤️
1383975791130599426,Rodriguezdagawd,Mon Apr 19 02:48:36 +0000 2021,-80.2948925,26.1566185,@loveydoveysteph Mood
1383975791482994693,abbazabao,Mon Apr 19 02:48:36 +0000 2021,-85.1700515,41.086917,@playguycarty Meeeee
1383975791118086151,ReeisaHandful,Mon Apr 19 02:48:36 +0000 2021,-90.0792395,30.404169500000002,@shannonrwatts https://t.co/Od8y50yLd0
1383975791462027272,SuButtaBaby,Mon Apr 19 02:48:36 +0000 2021,-95.5398525,30.181251500000002,"That was the quickest 1,2,3 &amp; I couldn’t get my eyes off the babies."
1383975792741289987,RoutePodcast,Mon Apr 19 02:48:36 +0000 2021,-93.3613205,46.441860500000004,"@CarbnoMichael Hey! You “talked” me out of “haggling” by your mere look of disdain when I suggested it, lol 😂 Since… https://t.co/DU9AVFukZP"
1383975792749596678,d_selvey,Mon Apr 19 02:48:36 +0000 2021,-94.6962235,37.405767499999996,@matt_dugan4 🥰🥰 so proud🥺 it’s ur day
1383975793198460939,cattstackss,Mon Apr 19 02:48:36 +0000 2021,-92.0611765,30.206079000000003,Betttttt
1383975793567539201,DOB23,Mon Apr 19 02:48:36 +0000 2021,-91.36803599999999,39.926189,I want someone to hunt down the original T-shirt that Ralphus wore when he was security for @IAmJericho. #WWEonAE  #MostWantedTreasures
1383975794074996747,JustVanderson,Mon Apr 19 02:48:36 +0000 2021,-122.4526985,37.678779500000005,"Meu Deus como vocês tem coragem de deixar o Caio e tirar o Fiuk primeiro, sinceramente medo da Juliette ganhar isso… https://t.co/RtUsrGTCHh"
1383975794083385345,fmg223,Mon Apr 19 02:48:36 +0000 2021,-111.7375655,33.4057545,@SheriffClarke A buffoon who's gotten away with more shit than the average criminal!
1383975793638789127,FarahChaudhury,Mon Apr 19 02:48:36 +0000 2021,-73.8311875,40.6708795,Beef Kacchi Biryani #Food https://t.co/SGlD5DPxyX
1383975795027103750,ChrisMtz_16,Mon Apr 19 02:48:37 +0000 2021,-96.347781,30.6658585,What’s should nash and I watch on literally any streaming service?
1383975794863579146,gordo_rodriguez,Mon Apr 19 02:48:37 +0000 2021,-97.34391500000001,37.6838965,@theraynoldo @MASLarena I honestly feel like that’s why they didn’t call it back but that was a good game to watch!… https://t.co/IedhePPmkt
1383975795291422730,NCrow23,Mon Apr 19 02:48:37 +0000 2021,-87.5334065,33.1966005,Did we not win the SEC Tournament and Regular Season championships? https://t.co/ST1gtgFh0C
1383975797560528912,Artistwhodreams,Mon Apr 19 02:48:37 +0000 2021,-76.1288105,43.052606999999995,I'm f****** dressed I can't believe it myself here I join again blah blah blah..
1383975798583877632,TooCoolAssDe,Mon Apr 19 02:48:38 +0000 2021,-117.104989,32.810012,@FineAssCyn Weeknds Way Too Short ! Friday Should Be Included In The Weeknd . Who Yf Said Yeah Work 5 Days Off 2 ? Shits Ridiculous!
1383975799196323840,Donald15580355,Mon Apr 19 02:48:38 +0000 2021,-73.785449,42.2491335,@kiwi_sunset Hugs
1383975801041788928,JoPaWrites,Mon Apr 19 02:48:38 +0000 2021,-82.66591149999999,28.300058,@timthetatman The Wolverine and X-Men anime style series both slap on Netflix
1383975802102980611,Ben91932,Mon Apr 19 02:48:38 +0000 2021,-117.1165325,32.573708999999994,"@DizzyOnaball @DaveJAndrews @3YearLetterman Hey! They turn r...Never mind, I'll find the door"
1383975801222164485,chaneleeeee,Mon Apr 19 02:48:38 +0000 2021,-73.9487755,40.655138,home https://t.co/Jx7O3uR9qZ
1383975802488852482,princess_assh69,Mon Apr 19 02:48:38 +0000 2021,-121.735919,36.9003175,"after over a year that i had stopped drinking soda, i was craving it bc of my pregnancy and my body said NO."
1383975803067584516,mikeerichards,Mon Apr 19 02:48:39 +0000 2021,-121.49759449999999,39.507866500000006,https://t.co/L2RWN0ZbHC
1383975804057493514,loriannrae,Mon Apr 19 02:48:39 +0000 2021,-117.8874385,33.739992,i’m in your city tonight &amp; these lights make me feel so inspired
1383975804036554753,LeeGNews_,Mon Apr 19 02:48:39 +0000 2021,-85.7682405,37.822244,@sheistykhrist Im fucking @ ing you......and its #LowEndTheory damn it!!!!!
1383975804044865541,Wordsnflowers1,Mon Apr 19 02:48:39 +0000 2021,-83.1738665,32.6782075,@Just_My_2Cents_ @TG22110 I just moved into bright red northwest Georgia (close to family). Happy to follow you.
1383975803445145606,softskelet0n,Mon Apr 19 02:48:39 +0000 2021,-118.13196400000001,34.17731,literally
1383975803260588034,primeChuckW,Mon Apr 19 02:48:39 +0000 2021,-87.732013,41.8335845,18 cards pictured. Blue Shock Rated Rookies +. $45 shipped for the lot.@PaniniAmerica #whodoyoucollect… https://t.co/y1aslj0yAh
1383975804170760200,jvbt82hhs,Mon Apr 19 02:48:39 +0000 2021,-86.40961,35.84742,@rrrramonaaa I have truly enjoyed The Mandalorian... and the best thing I’ve seen the last year is @TedLasso https://t.co/LjsaPM2OR7
1383975804606971908,sarahmas,Mon Apr 19 02:48:39 +0000 2021,-87.732013,41.8335845,"@seanspicer @CNN He’s right, dumbass. Don’t you have a cha cha to fail miserably at?"
1383975804246183940,GumboGoon,Mon Apr 19 02:48:39 +0000 2021,-95.3268995,29.547884500000002,BIG BUDDHA TALKING THAT SHIT https://t.co/mcqe9jiOhM
1383975805164789772,ericscott21,Mon Apr 19 02:48:39 +0000 2021,-98.716992,35.3090465,"Ummm no. Tell the story with the media used. This isn’t true to the overall story. I love the @cubs, but you can’t… https://t.co/zENXVdfZRD"
1383975805491945472,XQueen_JaeX,Mon Apr 19 02:48:39 +0000 2021,-91.0907995,30.4591,Dude told me I give off ‘ Auntie Laura ‘ vibes? What does that mean? I don’t know if I should’ve felt insulted or complimented.
1383975805219348484,supermariostonk,Mon Apr 19 02:48:39 +0000 2021,-84.50306649999999,34.110776,Bond = US !!!!! $AMC let’s get ready 💥 || #AMCtothemoon #AMCSqueeze https://t.co/cPONEAR6tN
1383975805210882048,jafet81mty,Mon Apr 19 02:48:39 +0000 2021,-100.29359149999999,25.6417185,@AlicitoalichinK https://t.co/7ehFD6blhy
1383975806037217280,Srinivas_RC,Mon Apr 19 02:48:39 +0000 2021,-80.926628,33.6311395,@OfficialCSA
1383975806284664834,Dopeboi59754244,Mon Apr 19 02:48:39 +0000 2021,-86.27053950000001,45.001180000000005,Add me‼️‼️‼️https://t.co/Ock4zu5zmQ
1383975806574104579,romanceballos,Mon Apr 19 02:48:39 +0000 2021,-115.5798785,30.1564885,Así mero mi @_elan_
1383975805630390277,arthur_guiot,Mon Apr 19 02:48:39 +0000 2021,-83.804475,27.698681999999998,"@lexomilee Je suis d’accord avec mes résultats en Économie et en Civil, par contre je me considère beaucoup plus pr… https://t.co/qrLAYbG1oH"
1383975807773659138,AminAnkara3,Mon Apr 19 02:48:40 +0000 2021,-122.2317885,47.9599495,@Beyonce Person as people is still singular one person.
1383975808197218310,CornBreadiii,Mon Apr 19 02:48:40 +0000 2021,-106.632718,35.1170025,@RyanLostinTX I have the same charcoal chimney. My step-dad saw me using it and called me a wimp. Asked me why I di… https://t.co/BI0adLMjS2
1383975809262645253,natesodop33,Mon Apr 19 02:48:40 +0000 2021,-84.55789899999999,42.712049,"I Finally Recover From COVID-19 , I Thank God That I Recover From COVID-19 🎉🎉🎉 https://t.co/bTz1BPbnQR"
1383975810348982274,matterpratt,Mon Apr 19 02:48:40 +0000 2021,-118.3136344,34.09073173,Posted @withregram • @matterpratt @jakepaul ever had your ass whooped by a #gangster ? #LMK 😂😂🤣🛹 #norespect… https://t.co/O86y6GfYON
1383975810747428869,ElFunes1,Mon Apr 19 02:48:40 +0000 2021,-100.196134,25.6766035,Chinga tú madre @FOXSportsMX @RaulOrvananos
1383975810717995013,rosaspizzaowner,Mon Apr 19 02:48:40 +0000 2021,-73.9685415,40.780709,So Gotit dropping the 30th right?
1383975811271651328,tg00z,Mon Apr 19 02:48:41 +0000 2021,-116.238001,43.598033,@Kambrodian Apex! :)
1383975812093775877,vbhandari82,Mon Apr 19 02:48:41 +0000 2021,-79.2725695,43.629311,@Fiend4FolIows @Mister_Frawg 😂...awesome! 💚💚
1383975812391526405,selenesaavedram,Mon Apr 19 02:48:41 +0000 2021,-100.27047400000001,25.736714999999997,Sácale tarjeta al toro!
1383975811506577421,ShearerSydney,Mon Apr 19 02:48:41 +0000 2021,-81.94029800000001,34.9499645,#Undefeated and @SAVLVolleyball U15 Open Champions.   @UpwardStarsUPS 15 Taylor Won 12 straight sets against great… https://t.co/95Ysb1AxDS
1383975812408377349,JetsMets1448,Mon Apr 19 02:48:41 +0000 2021,-115.135165,36.0609645,Like most players I HATE I’m sure I’ll end up like Freddy Freeman once he retires.
1383975812441931782,JOEYBILLIAMS,Mon Apr 19 02:48:41 +0000 2021,-75.117998,40.0048655,Person comments: “It’s the __ for me”Me reading the comment: https://t.co/z7n59VBhyu
1383975813431795721,MoneyL__,Mon Apr 19 02:48:41 +0000 2021,-85.6411415,42.9564115,@MrConsistent11 Wow you big cuz
1383975814404861961,alcan7,Mon Apr 19 02:48:41 +0000 2021,-74.012066,40.888461,Came back to spot were I was assaulted in 2004 with a nasty surprise wai... https://t.co/6XwzuFDO6l via @YouTube… https://t.co/6zLwnqBC0I
1383975814824226817,TaylorDeuce,Mon Apr 19 02:48:41 +0000 2021,-87.7788635,41.7054,@lil_jolee @nottrapboyvon_ @SoleSupreme93 @E_Dot_11 Whew chileeeee I can’t let this mf raise my blood pressure tonight
1383975816103559171,MalakSabeh,Mon Apr 19 02:48:42 +0000 2021,-76.62048200000001,39.284712999999996,@RimaIskandarani Thank you! Years of observing my mom cooking came in handy.😊
1383975816208424964,bdimcheff,Mon Apr 19 02:48:42 +0000 2021,-83.7299715,42.270839499999994,@chronicallydave How long do your meetings go?
1383975817412153345,JeremyDelacruz,Mon Apr 19 02:48:42 +0000 2021,-80.926628,33.6311395,@Lukewearechange @free_canuck @Mrmikeus What?
1383975818586595331,DanMartinuzzo,Mon Apr 19 02:48:42 +0000 2021,-74.184848,40.734494,Gil do vigor é o entretenimento que o Brasil precisa nessa pandemia
1383975819068928001,85Philly,Mon Apr 19 02:48:42 +0000 2021,-75.117998,40.0048655,@BaggzTmoney 😘
1383975818582315015,CFKvatekPhoto,Mon Apr 19 02:48:42 +0000 2021,-81.1850665,28.529141000000003,@Katie_MacCrory @Maddihack23 @Jazmine_h77 @alynaht Katie with the RKO outta NOWHERE. 🥶 https://t.co/vAsCuEerKt
1383975819479982084,TimiOmotoso,Mon Apr 19 02:48:43 +0000 2021,-77.0143985,38.898602999999994,@CarolynSungCNN wild - need to attempt pressing charges.
1383975819467317248,keriscaggs,Mon Apr 19 02:48:43 +0000 2021,-149.7587945,61.2350425,"@StevenGlinert @kavrob3 @Noahpinion @micsolana True adversity can make you mentally tough, no doubt. But if Twitter… https://t.co/zhs7xHKPIH"
1383975820029423619,KBentley__,Mon Apr 19 02:48:43 +0000 2021,-80.11995617,25.85279556,Just posted a photo @ Global Empowerment Mission https://t.co/t0nxYiDzmT
1383975820419469314,ItsSheddy501,Mon Apr 19 02:48:43 +0000 2021,-92.342322,34.721886,I know I'm not the only one alone. I know I'm not the only one that failed.
